Unnamed: 0,FileName,Year,Date,SectionID,text,fallacy,begin,end,xmiID,subcategory,CompID,SpeechID,CompLabel,CompText,Start,End,SentenceID_begin,SentenceID_end,Current_Sentence,Previous_Sentence,Next_Sentence,Speaker,RelID,RelLAbel
878,1980_28Oct_8,1980,28Oct,8,a careless way in a belligerent attitude which has exemplified his attitudes in the past,AppealtoEmotion,2472,2560,24242,Loaded Language,T453,2,Claim,"a President in the Oval Office has to make a judgment on almost a daily basis about how to exercise the enormous power of our country for peace, through diplomacy, or in a careless way in a belligerent attitude which has exemplified his attitudes in the past",2302,2560,6,6,"Obviously, no President wants war, and I certainly do not believe that Governor Reagan, if he were President, would want war, but a President in the Oval Office has to make a judgment on almost a daily basis about how to exercise the enormous power of our country for peace, through diplomacy, or in a careless way in a belligerent attitude which has exemplified his attitudes in the past.","This is typical of his long-standing inclination, on the use of American power, not to resolve disputes diplomatically and peacefully, but to show that the exercise of military power is best proven by the actual use of it.","Obviously, no President wants war, and I certainly do not believe that Governor Reagan, if he were President, would want war, but a President in the Oval Office has to make a judgment on almost a daily basis about how to exercise the enormous power of our country for peace, through diplomacy, or in a careless way in a belligerent attitude which has exemplified his attitudes in the past.",CARTER,R12,Support
879,1980_28Oct_8,1980,28Oct,8,"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country. We have made remarkable success.",AppealtoEmotion,7781,8263,24247,Flag waving,T490,11,Claim,I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living,7802,8063,5,5,"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country.",We're now working on the communications industry.,We have made remarkable success.,CARTER,,
879,1980_28Oct_8,1980,28Oct,8,"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country. We have made remarkable success.",AppealtoEmotion,7781,8263,24247,Flag waving,T491,11,Premise,"we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country",8074,8229,5,5,"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country.",We're now working on the communications industry.,We have made remarkable success.,CARTER,,
879,1980_28Oct_8,1980,28Oct,8,"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country. We have made remarkable success.",AppealtoEmotion,7781,8263,24247,Flag waving,T492,11,Claim,We have made remarkable success,8231,8262,6,6,We have made remarkable success.,"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country.",It is part of my consciousness and of my commitment to continue this progress.,CARTER,,
880,1980_28Oct_8,1980,28Oct,8,mischievous men,AppealtoEmotion,8829,8844,24252,Loaded Language,T497,13,Claim,"so-called simple amendment would be used by mischievous men to destroy discriminations that properly belong, by law, to women respecting the physical differences between the two sexes, labor laws that protect them against things that would be physically harmful to them",8785,9054,2,2,"But I would like to call the attention of the people to the fact that that so-called simple amendment would be used by mischievous men to destroy discriminations that properly belong, by law, to women respecting the physical differences between the two sexes, labor laws that protect them against things that would be physically harmful to them.",And I make it plain again: I am for women's rights.,"Those would all, could all be challenged by men.",REAGAN,,
881,1980_28Oct_8,1980,28Oct,8,"destroy discriminations that properly belong, by law, to women",AppealtoEmotion,8848,8910,24257,Loaded Language,T497,13,Claim,"so-called simple amendment would be used by mischievous men to destroy discriminations that properly belong, by law, to women respecting the physical differences between the two sexes, labor laws that protect them against things that would be physically harmful to them",8785,9054,2,2,"But I would like to call the attention of the people to the fact that that so-called simple amendment would be used by mischievous men to destroy discriminations that properly belong, by law, to women respecting the physical differences between the two sexes, labor laws that protect them against things that would be physically harmful to them.",And I make it plain again: I am for women's rights.,"Those would all, could all be challenged by men.",REAGAN,,
882,1980_28Oct_8,1980,28Oct,8,"Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. He said that no man with that size misery index has a right to seek reelection to the Presidency. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",AdHominem,3575,4041,24227,Tu quoque,T458,5,Premise,"when he was a candidate in 1976, President Carter invented a thing he called the misery index",3623,3716,3,3,"Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index.","It has imposed on the individual freedoms of the people, and there are more of these things that could be solved by the people themselves, if they were given a chance, or by the levels of government that were closer to them.","He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford.",REAGAN,R20,Support
882,1980_28Oct_8,1980,28Oct,8,"Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. He said that no man with that size misery index has a right to seek reelection to the Presidency. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",AdHominem,3575,4041,24227,Tu quoque,T459,5,Premise,"He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford",3718,3835,4,4,"He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford.","Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index.",He said that no man with that size misery index has a right to seek reelection to the Presidency.,REAGAN,R19,Support
882,1980_28Oct_8,1980,28Oct,8,"Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. He said that no man with that size misery index has a right to seek reelection to the Presidency. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",AdHominem,3575,4041,24227,Tu quoque,T460,5,Premise,He said that no man with that size misery index has a right to seek reelection to the Presidency,3837,3933,5,5,He said that no man with that size misery index has a right to seek reelection to the Presidency.,"He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford.","Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",REAGAN,R18,Support
882,1980_28Oct_8,1980,28Oct,8,"Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. He said that no man with that size misery index has a right to seek reelection to the Presidency. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",AdHominem,3575,4041,24227,Tu quoque,T463,5,Premise,"Today, by his own decision, the misery index is in excess of 20%",3935,3999,6,6,"Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",He said that no man with that size misery index has a right to seek reelection to the Presidency.,"But, when I had quoted a Democratic President, as the President says, I was a Democrat.",REAGAN,R17,Support
882,1980_28Oct_8,1980,28Oct,8,"Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. He said that no man with that size misery index has a right to seek reelection to the Presidency. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",AdHominem,3575,4041,24227,Tu quoque,T464,5,Claim,I think this must suggest something,4005,4040,6,6,"Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",He said that no man with that size misery index has a right to seek reelection to the Presidency.,"But, when I had quoted a Democratic President, as the President says, I was a Democrat.",REAGAN,R21,Support
883,1996_09Oct_4,1996,09Oct,4,"This country is split between those who call themselves pro-choice, and I'm sure, very sincerely, and those of us who call ourselves pro-life, this is a very emotional issue.",AppealtoEmotion,508,682,8494,Flag waving,T1,1,Premise,"This country is split between those who call themselves pro-choice, and I'm sure, very sincerely, and those of us who call ourselves pro-life",508,649,2,2,"This country is split between those who call themselves pro-choice, and I'm sure, very sincerely, and those of us who call ourselves pro-life, this is a very emotional issue.","Putting that aside, the -- we recognize there's no consensus in America.",I'm sure it is for a woman.,KEMP,,
883,1996_09Oct_4,1996,09Oct,4,"This country is split between those who call themselves pro-choice, and I'm sure, very sincerely, and those of us who call ourselves pro-life, this is a very emotional issue.",AppealtoEmotion,508,682,8494,Flag waving,T7,1,Premise,this is a very emotional issue,651,681,2,2,"This country is split between those who call themselves pro-choice, and I'm sure, very sincerely, and those of us who call ourselves pro-life, this is a very emotional issue.","Putting that aside, the -- we recognize there's no consensus in America.",I'm sure it is for a woman.,KEMP,R9,Support
884,1996_09Oct_4,1996,09Oct,4,This country should not be torn asunder over this debate,AppealtoEmotion,923,979,8499,Loaded Language,T5,1,Claim,"This country should not be torn asunder over this debate, it has to be carried out with civility and respect, and Bob and I believe it can be",923,1064,6,6,"This country should not be torn asunder over this debate, it has to be carried out with civility and respect, and Bob and I believe it can be.","We thank God every night of our life that a young woman was given a choice, was given the opportunity to choose life.",But we should recognize that every human life is precious and there should be all of the protection that we can give for an unborn human being.,KEMP,,
885,1996_09Oct_4,1996,09Oct,4,"But even worse than that, as ugly as that might be -- and I know it's a tragedy to many people both on the pro-choice and pro-life position -- we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world. That is unacceptable.",AppealtoEmotion,1292,1625,8504,Appeal to pity,T234,1,Premise,we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world,1435,1602,9,9,"But even worse than that, as ugly as that might be -- and I know it's a tragedy to many people both on the pro-choice and pro-life position -- we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world.","And to think that in this country, for every three births, there is one abortion.",That is unacceptable.,KEMP,R1,Support
885,1996_09Oct_4,1996,09Oct,4,"But even worse than that, as ugly as that might be -- and I know it's a tragedy to many people both on the pro-choice and pro-life position -- we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world. That is unacceptable.",AppealtoEmotion,1292,1625,8504,Appeal to pity,T235,1,Claim,That is unacceptable,1604,1624,10,10,That is unacceptable.,"But even worse than that, as ugly as that might be -- and I know it's a tragedy to many people both on the pro-choice and pro-life position -- we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world.",That is unacceptable.,KEMP,,
885,1996_09Oct_4,1996,09Oct,4,"But even worse than that, as ugly as that might be -- and I know it's a tragedy to many people both on the pro-choice and pro-life position -- we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world. That is unacceptable.",AppealtoEmotion,1292,1625,8504,Appeal to pity,T6,1,Premise,I know it's a tragedy to many people both on the pro-choice and pro-life position,1350,1431,9,9,"But even worse than that, as ugly as that might be -- and I know it's a tragedy to many people both on the pro-choice and pro-life position -- we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world.","And to think that in this country, for every three births, there is one abortion.",That is unacceptable.,KEMP,R2,Support
886,1996_09Oct_4,1996,09Oct,4,the ugly and gruesome practice,AppealtoEmotion,1489,1519,8509,Loaded Language,T234,1,Premise,we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world,1435,1602,9,9,"But even worse than that, as ugly as that might be -- and I know it's a tragedy to many people both on the pro-choice and pro-life position -- we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world.","And to think that in this country, for every three births, there is one abortion.",That is unacceptable.,KEMP,R1,Support
887,1996_09Oct_4,1996,09Oct,4,the ugly and gruesome practice,AppealtoEmotion,1489,1519,8509,Loaded Language,T234,1,Premise,we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world,1435,1602,9,9,"But even worse than that, as ugly as that might be -- and I know it's a tragedy to many people both on the pro-choice and pro-life position -- we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world.","And to think that in this country, for every three births, there is one abortion.",That is unacceptable.,KEMP,R1,Support
888,1996_09Oct_4,1996,09Oct,4,We will never allow a woman's right to choose to be taken away.,AppealtoEmotion,2470,2533,8514,Flag waving,T239,3,Claim,We will never allow a woman's right to choose to be taken away,2470,2532,4,4,We will never allow a woman's right to choose to be taken away.,"Mr. Kemp has voted 47 out of 47 times to have such an amendment and to restrict this completely, no matter what the circumstances, even where rape and incest is involved.",We will never allow a woman's right to choose to be taken away.,GORE,R15,Support
889,1996_09Oct_4,1996,09Oct,4,"Bob Dole and Jack Kemp will try to remind the American people of what a tremendous asset our children are and why there should be protection for innocent human life, including that of the unborn.",AppealtoEmotion,2649,2844,8519,Flag waving,T242,4,Claim,"Bob Dole and Jack Kemp will try to remind the American people of what a tremendous asset our children are and why there should be protection for innocent human life, including that of the unborn",2649,2843,3,3,"Bob Dole and Jack Kemp will try to remind the American people of what a tremendous asset our children are and why there should be protection for innocent human life, including that of the unborn.","We must use persuasion, not intimidation.",But to think that this administration vetoed the one chance they had to ban that practice without working with people in the Congress who would have loved to have had the opportunity to stop that gruesome practice is just unacceptable to the American people.,KEMP,R18,Attack
890,1996_09Oct_4,1996,09Oct,4,gruesome practice,AppealtoEmotion,3041,3058,8524,Loaded Language,T10,4,Claim,to think that this administration vetoed the one chance they had to ban that practice without working with people in the Congress who would have loved to have had the opportunity to stop that gruesome practice is just unacceptable to the American people,2849,3102,4,4,But to think that this administration vetoed the one chance they had to ban that practice without working with people in the Congress who would have loved to have had the opportunity to stop that gruesome practice is just unacceptable to the American people.,"Bob Dole and Jack Kemp will try to remind the American people of what a tremendous asset our children are and why there should be protection for innocent human life, including that of the unborn.",And Bob Dole would never have vetoed that ban on partial-birth abortions in the third trimester of a woman's pregnancy.,KEMP,R19,Attack
891,1996_09Oct_4,1996,09Oct,4,"The platform on which Mr. Kemp and Senator Dole are running pledges a constitutional amendment to take away a woman's right to choose and to have the government come in and order that woman to do what the government says, no matter what the circumstances. Mr. Kemp has voted 47 out of 47 times to have such an amendment and to restrict this completely, no matter what the circumstances, even where rape and incest is involved.",AppealtoAuthority,2043,2469,8484,Without Evidence,T237,3,Premise,"The platform on which Mr. Kemp and Senator Dole are running pledges a constitutional amendment to take away a woman's right to choose and to have the government come in and order that woman to do what the government says, no matter what the circumstances",2043,2297,2,2,"The platform on which Mr. Kemp and Senator Dole are running pledges a constitutional amendment to take away a woman's right to choose and to have the government come in and order that woman to do what the government says, no matter what the circumstances.",What is really at stake here is whether or not women will have the right to choose.,"Mr. Kemp has voted 47 out of 47 times to have such an amendment and to restrict this completely, no matter what the circumstances, even where rape and incest is involved.",GORE,R13,Support
891,1996_09Oct_4,1996,09Oct,4,"The platform on which Mr. Kemp and Senator Dole are running pledges a constitutional amendment to take away a woman's right to choose and to have the government come in and order that woman to do what the government says, no matter what the circumstances. Mr. Kemp has voted 47 out of 47 times to have such an amendment and to restrict this completely, no matter what the circumstances, even where rape and incest is involved.",AppealtoAuthority,2043,2469,8484,Without Evidence,T238,3,Premise,"Mr. Kemp has voted 47 out of 47 times to have such an amendment and to restrict this completely, no matter what the circumstances, even where rape and incest is involved",2299,2468,3,3,"Mr. Kemp has voted 47 out of 47 times to have such an amendment and to restrict this completely, no matter what the circumstances, even where rape and incest is involved.","The platform on which Mr. Kemp and Senator Dole are running pledges a constitutional amendment to take away a woman's right to choose and to have the government come in and order that woman to do what the government says, no matter what the circumstances.",We will never allow a woman's right to choose to be taken away.,GORE,R14,Support
892,1960_07Oct_9,1960,07Oct,9,sufficient vigor,AppealtoEmotion,3439,3455,10716,Loaded Language,T21,4,Premise,we have not maintained our strength with sufficient vigor in the last years,3398,3473,8,8,"And because we're going to move in sixty-one and two, partly because we have not maintained our strength with sufficient vigor in the last years, I believe that before we meet that crisis, that the next president of the United States should send a message to Congress asking for a revitalization of our military strength, because come spring or late in the winter we're going to be face to face with the most serious Berlin crisis since l949 or fifty.",It's going to be a test of our strength.,"On the question of the summit, I agree with the position of Mr. Nixon.",KENNEDY,R12,Support
893,1996_06Oct_10,1996,06Oct,10,I'm proud of the fact that America is stronger and more prosperous and more secure than we were four years ago.,AppealtoEmotion,614,725,10283,Loaded Language,T1031,1,Claim,America is stronger and more prosperous and more secure than we were four years ago,641,724,3,3,I'm proud of the fact that America is stronger and more prosperous and more secure than we were four years ago.,"I never could have dreamed anything like this would come my way in life, and I've done my best to be faithful to the charge you've given me.",And I'm glad we're going in the right direction.,CLINTON,R4,Support
894,1996_06Oct_10,1996,06Oct,10,I think of the man who grabbed me by the shoulder once with tears in his eyes and said his daughter was dying of cancer and he thanked me for giving him a chance to spend some time with her without losing his job because of the Family and Medical Leave Act.,AppealtoEmotion,1433,1690,10288,Appeal to pity,T1040,1,Premise,I think of the man who grabbed me by the shoulder once with tears in his eyes and said his daughter was dying of cancer and he thanked me for giving him a chance to spend some time with her without losing his job because of the Family and Medical Leave Act,1433,1689,10,10,I think of the man who grabbed me by the shoulder once with tears in his eyes and said his daughter was dying of cancer and he thanked me for giving him a chance to spend some time with her without losing his job because of the Family and Medical Leave Act.,And I think what others could do for our country and themselves if we did the welfare reform thing in the proper way.,I think of all the people I grew up with and went to school with and who I stay in touch with and who nerve let me forget how what we do in Washington affects all of you out there in America.,CLINTON,R9,Support
895,1996_06Oct_10,1996,06Oct,10,"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",AppealtoEmotion,1883,2032,10293,Flag waving,T1042,1,Claim,we can build that bridge to the 21st Century,1890,1934,12,12,"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",I think of all the people I grew up with and went to school with and who I stay in touch with and who nerve let me forget how what we do in Washington affects all of you out there in America.,"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",CLINTON,,
895,1996_06Oct_10,1996,06Oct,10,"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",AppealtoEmotion,1883,2032,10293,Flag waving,T1043,1,Claim,big enough and strong enough for all of us to walk across,1936,1993,12,12,"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",I think of all the people I grew up with and went to school with and who I stay in touch with and who nerve let me forget how what we do in Washington affects all of you out there in America.,"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",CLINTON,R13,Support
895,1996_06Oct_10,1996,06Oct,10,"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",AppealtoEmotion,1883,2032,10293,Flag waving,T2,1,Premise,I hope you will help me build it.,1999,2032,12,12,"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",I think of all the people I grew up with and went to school with and who I stay in touch with and who nerve let me forget how what we do in Washington affects all of you out there in America.,"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",CLINTON,R14,Support
896,1996_06Oct_10,1996,06Oct,10,"You're not going to have the opportunities; there are going to be more deficits, more drugs, more crime, and less confidence in the American people.",AppealtoEmotion,2454,2602,10298,Appeal to fear,T1044,3,Claim,You're not going to have the opportunities,2454,2496,3,3,"You're not going to have the opportunities; there are going to be more deficits, more drugs, more crime, and less confidence in the American people.",They're the ones who have the challenges and they are people out there making predictions that it's not going to be the same.,"And that's what you're faced with, the parents are faced with, and the grand parents are faced with.",DOLE,R18,Support
896,1996_06Oct_10,1996,06Oct,10,"You're not going to have the opportunities; there are going to be more deficits, more drugs, more crime, and less confidence in the American people.",AppealtoEmotion,2454,2602,10298,Appeal to fear,T1045,3,Claim,"there are going to be more deficits, more drugs, more crime, and less confidence in the American people",2498,2601,3,3,"You're not going to have the opportunities; there are going to be more deficits, more drugs, more crime, and less confidence in the American people.",They're the ones who have the challenges and they are people out there making predictions that it's not going to be the same.,"And that's what you're faced with, the parents are faced with, and the grand parents are faced with.",DOLE,R25,Support
897,1996_06Oct_10,1996,06Oct,10,"We are the greatest country on the face of the earth. We do more good things for more people in our communities, our neighborhoods, than anywhere that I know of.",AppealtoEmotion,3267,3428,10303,Flag waving,T1055,3,Claim,We are the greatest country on the face of the earth,3267,3319,13,13,We are the greatest country on the face of the earth.,"I know who I am, and I know where I'm from, and I know where I want to take America.","We do more good things for more people in our communities, our neighborhoods, than anywhere that I know of.",DOLE,,
897,1996_06Oct_10,1996,06Oct,10,"We are the greatest country on the face of the earth. We do more good things for more people in our communities, our neighborhoods, than anywhere that I know of.",AppealtoEmotion,3267,3428,10303,Flag waving,T1056,3,Premise,"We do more good things for more people in our communities, our neighborhoods, than anywhere that I know of",3321,3427,14,14,"We do more good things for more people in our communities, our neighborhoods, than anywhere that I know of.",We are the greatest country on the face of the earth.,This is important business.,DOLE,R34,Support
897,1996_06Oct_10,1996,06Oct,10,"We are the greatest country on the face of the earth. We do more good things for more people in our communities, our neighborhoods, than anywhere that I know of.",AppealtoEmotion,3267,3428,10303,Flag waving,T1056,3,Premise,"We do more good things for more people in our communities, our neighborhoods, than anywhere that I know of",3321,3427,14,14,"We do more good things for more people in our communities, our neighborhoods, than anywhere that I know of.",We are the greatest country on the face of the earth.,This is important business.,DOLE,R35,Support
898,2004_30Sep_6,2004,30Sep,6,"I believe America's best days are ahead of us because I believe that the future belongs to freedom, not to fear.  That's the country that I'm going to fight for.",AppealtoEmotion,1629,1790,10091,Flag waving,T834,1,Claim,I believe America's best days are ahead of us,1629,1674,16,16,"I believe America's best days are ahead of us because I believe that the future belongs to freedom, not to fear.","I also have a plan to win the war on terror, funding homeland security, strengthening our military, cutting our finances, reaching out to the world, again building strong alliances.",That's the country that I'm going to fight for.,KERRY,,
898,2004_30Sep_6,2004,30Sep,6,"I believe America's best days are ahead of us because I believe that the future belongs to freedom, not to fear.  That's the country that I'm going to fight for.",AppealtoEmotion,1629,1790,10091,Flag waving,T835,1,Claim,"I believe that the future belongs to freedom, not to fear",1683,1740,16,16,"I believe America's best days are ahead of us because I believe that the future belongs to freedom, not to fear.","I also have a plan to win the war on terror, funding homeland security, strengthening our military, cutting our finances, reaching out to the world, again building strong alliances.",That's the country that I'm going to fight for.,KERRY,,
899,2004_30Sep_6,2004,30Sep,6,"If America shows uncertainty or weakness in this decade, the world will drift toward tragedy.",Slipperyslope,2158,2251,10086,Slippery slope,T836,3,Claim,"If America shows uncertainty or weakness in this decade, the world will drift toward tragedy",2158,2250,2,2,"If America shows uncertainty or weakness in this decade, the world will drift toward tragedy.",Senator.,"That's not going to happen, so long as I'm your president.",BUSH,R5,Support
900,2004_05Oct_6,2004,05Oct,6,marriage penalty,AppealtoEmotion,4855,4871,13509,Loaded Language,T8,7,Premise,"Yesterday, the president signed an extension of middle- class tax cuts, the 10 percent bracket, the marriage penalty relief and the increase in the child tax credit",4755,4919,0,0,"CHENEY: Yesterday, the president signed an extension of middle- class tax cuts, the 10 percent bracket, the marriage penalty relief and the increase in the child tax credit.","CHENEY: Yesterday, the president signed an extension of middle- class tax cuts, the 10 percent bracket, the marriage penalty relief and the increase in the child tax credit.",Senators Kerry and Edwards weren't even there to vote for it when it came to final passage.,CHENEY,R26,Attack
901,2004_05Oct_6,2004,05Oct,6,we have gone from a $5 trillion projected surplus when George Bush took office to a $3 trillion projected deficit.,FalseCause,387,501,13504,False cause,T462,1,Premise,"last four years, we have gone from a $5 trillion projected surplus when George Bush took office to a $3 trillion projected deficit",370,500,1,1,"You know, if you look at what's happened over the last four years, we have gone from a $5 trillion projected surplus when George Bush took office to a $3 trillion projected deficit.",EDWARDS: Because we will do what they've not done.,They promised they were going to put $2 trillion of the surplus aside from Social Security.,EDWARDS,R1,Support
903,2000_05Oct_14,2000,05Oct,14,"It's not the government's money, it's your money. You're entitled to it, and we would like to see to it that we provide tax relief for everybody who pays taxes.",AppealtoAuthority,3567,3727,12561,Appeal to popular opinion,T679,3,Premise,It's not the government's money,3567,3598,12,12,"It's not the government's money, it's your money.","We think it's very important now that we have a surplus, that a portion of that surplus go back to the people who earned it.","You're entitled to it, and we would like to see to it that we provide tax relief for everybody who pays taxes.",CHENEY,R18,Support
903,2000_05Oct_14,2000,05Oct,14,"It's not the government's money, it's your money. You're entitled to it, and we would like to see to it that we provide tax relief for everybody who pays taxes.",AppealtoAuthority,3567,3727,12561,Appeal to popular opinion,T680,3,Claim,it's your money,3600,3615,12,12,"It's not the government's money, it's your money.","We think it's very important now that we have a surplus, that a portion of that surplus go back to the people who earned it.","You're entitled to it, and we would like to see to it that we provide tax relief for everybody who pays taxes.",CHENEY,R17,Support
903,2000_05Oct_14,2000,05Oct,14,"It's not the government's money, it's your money. You're entitled to it, and we would like to see to it that we provide tax relief for everybody who pays taxes.",AppealtoAuthority,3567,3727,12561,Appeal to popular opinion,T686,3,Claim,You're entitled to it,3617,3638,13,13,"You're entitled to it, and we would like to see to it that we provide tax relief for everybody who pays taxes.","It's not the government's money, it's your money.","Finally, we think it's very important to rebuild the U.S.",CHENEY,R16,Support
903,2000_05Oct_14,2000,05Oct,14,"It's not the government's money, it's your money. You're entitled to it, and we would like to see to it that we provide tax relief for everybody who pays taxes.",AppealtoAuthority,3567,3727,12561,Appeal to popular opinion,T687,3,Premise,we would like to see to it that we provide tax relief for everybody who pays taxes,3644,3726,13,13,"You're entitled to it, and we would like to see to it that we provide tax relief for everybody who pays taxes.","It's not the government's money, it's your money.","Finally, we think it's very important to rebuild the U.S.",CHENEY,R15,Support
904,1976_22Oct_8,1976,22Oct,8,"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent.",AppealtoEmotion,2659,2851,13385,Appeal to pity,T246,2,Premise,"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent",2659,2850,17,17,"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent.",The last point is that the major - uh thrust has gotta be to put people back to work.,"And the concentration of employment opportunities in those areas would help greatly not only to reestablish the tax base, but also to help reduce the extraordinary welfare cost.",CARTER,R12,Support
905,1976_22Oct_8,1976,22Oct,8,"""Ford to New York: Drop Dead.""",Slogans,1210,1240,13380,Slogan,T243,2,Premise,"I remember the headline in the Daily News that said, ""Ford to New York: Drop Dead.""",1157,1240,5,5,"I remember the headline in the Daily News that said, ""Ford to New York: Drop Dead.""","This has not been done, unfortunately.",I think it's very important that our cities know that they have a partner in the federal government.,CARTER,,
906,1976_06Oct_3,1976,06Oct,3,embarrassment,AppealtoEmotion,3958,3971,17983,Loaded Language,T114,4,Premise,"we've made agreements, like in Vietnam, uh - that have uh - been revealed later on to our uh - embarrassment",3863,3971,1,1,"In many instances we've made agreements, like in Vietnam, uh - that have uh - been revealed later on to our uh - embarrassment.","CARTER: First of all, I would quit conducting the decision-making process in secret, as has been a characteristic of Mr. Kissinger and Mr. Ford.","Recently Ian Smith, the uh - president of uh - Rhodesia, announced that he had unequivocal commitments from Mr. Kissinger that he could not reveal.",CARTER,R37,Support
